board,difficulty
"[[3, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, 9], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, 3, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, 7], [1, None, None, None, None, None, None, None, None]]",0.95
"[[None, None, None, None, None, None, None, None, None], [None, None, 9, None, None, None, 2, None, None], [None, None, None, None, 5, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, 6, None, None, None, None, None, None], [None, None, None, 3, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None]]",0.95
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, 1, None, None, None], [None, 3, None, None, None, None, None, 1, None], [None, None, None, None, None, None, None, None, 5], [None, None, None, None, None, None, None, None, None], [None, None, None, 3, None, None, None, None, None]]",0.95
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, 4, 1, None, None, None, None, None, None], [None, None, 9, None, None, None, None, None, None], [5, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, 1, None]]",0.95
"[[None, None, None, None, None, None, None, None, 1], [None, None, None, None, None, None, None, None, None], [None, None, None, None, 4, None, None, None, None], [None, None, None, 6, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, 1, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None]]",0.96
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, 3, None, None, None, None], [8, None, None, None, None, 5, None, 4, None], [None, None, None, None, None, None, None, None, None]]",0.96
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, 3, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, 1], [None, None, None, None, None, None, None, None, None], [None, None, None, 7, None, None, 1, None, None], [None, None, None, None, None, None, None, None, None]]",0.96
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, 6, None, None, None, None, 7], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, 9], [None, None, None, None, 9, None, None, None, None]]",0.96
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, 1, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [8, None, None, None, None, None, None, None, 2], [None, None, None, None, None, None, None, 6, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None]]",0.96
"[[None, None, None, None, None, None, 6, None, None], [None, None, None, None, None, None, 8, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, 9, None, None], [None, None, None, 2, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None]]",0.96
"[[None, None, None, None, 2, None, None, None, None], [None, None, None, None, None, None, None, 5, None], [None, None, None, None, 4, None, None, None, None], [None, None, None, 9, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None]]",0.96
"[[None, None, None, None, None, None, None, None, None], [2, 3, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [5, None, None, None, None, None, None, 4, None], [None, None, None, None, None, None, None, None, None]]",0.96
"[[7, None, None, None, None, None, None, None, None], [None, None, 6, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, 1, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, 7, None, None, None, None, None, None]]",0.96
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, 7, None, None, None, None, 2], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, 5, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, 6]]",0.96
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [6, 5, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, 3, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None]]",0.97
"[[None, None, 8, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, 5, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, 1]]",0.97
"[[None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, 5, None, None, None], [None, None, None, None, None, None, 1, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [2, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None]]",0.97
